Gender,Age,Ethnicity,Location,Income,,,,,,,,,
0,16,0,0,0,,,,,,,,,
0,40,0,1,48000,,,,,,,,,
1,47,0,1,18020,,,,,,,,,
0,19,0,1,11000,,,,,,,,,
0,18,0,1,1000,,,,,,,,,
0,32,0,0,26020,,,,,,,,,
0,10,0,0,0,,,,,,,,,
1,9,0,0,0,,,,,,,,,
0,6,0,0,0,,,,,,,,,
1,3,0,0,0,,,,,,,,,
1,57,0,1,640,,,,,,,,,
0,53,0,0,24000,,,,,,,,,
1,62,0,1,91000,,,,,,,,,
1,52,0,1,25000,,,,,,,,,
1,23,3,1,32400,,,,,,,,,
0,75,0,1,5364,,,,,,,,,
1,71,0,1,5700,,,,,,,,,
1,39,0,1,52000,,,,,,,,,
0,48,0,1,54000,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,85,0,1,35685,,,,,,,,,
0,41,0,1,12480,,,,,,,,,
1,57,0,1,26160,,,,,,,,,
0,43,0,1,59000,,,,,,,,,
1,38,0,1,11500,,,,,,,,,
0,37,0,1,50000,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,6,0,1,0,,,,,,,,,
0,31,0,1,60000,,,,,,,,,
1,30,0,1,0,,,,,,,,,
0,3,0,1,0,,,,,,,,,
1,2,0,1,0,,,,,,,,,
1,62,0,1,71000,,,,,,,,,
1,63,0,1,55000,,,,,,,,,
1,77,2,1,0,,,,,,,,,
0,80,2,1,0,,,,,,,,,
0,58,0,0,72000,,,,,,,,,
1,34,0,1,65000,,,,,,,,,
0,36,0,1,80000,,,,,,,,,
1,1,0,1,0,,,,,,,,,
0,56,0,0,50000,,,,,,,,,
1,47,0,0,40000,,,,,,,,,
0,22,0,0,35000,,,,,,,,,
1,17,0,0,0,,,,,,,,,
0,80,0,1,42000,,,,,,,,,
0,65,0,1,95000,,,,,,,,,
1,64,0,1,25000,,,,,,,,,
0,27,0,1,25000,,,,,,,,,
0,33,3,1,70000,,,,,,,,,
0,51,0,1,-5000,,,,,,,,,
1,78,0,0,0,,,,,,,,,
0,50,0,1,80000,,,,,,,,,
1,55,1,1,15000,,,,,,,,,
0,36,1,1,45000,,,,,,,,,
0,14,1,1,0,,,,,,,,,
1,57,0,1,0,,,,,,,,,
1,47,0,1,0,,,,,,,,,
0,50,0,1,170000,,,,,,,,,
1,12,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,56,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
0,65,0,1,170000,,,,,,,,,
1,55,0,1,75000,,,,,,,,,
1,68,0,1,0,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,23,2,1,10000,,,,,,,,,
1,50,0,1,32800,,,,,,,,,
0,45,0,1,90000,,,,,,,,,
1,12,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,46,0,1,200,,,,,,,,,
0,46,0,1,80000,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
0,54,0,1,50000,,,,,,,,,
1,49,0,1,20000,,,,,,,,,
0,63,0,1,124000,,,,,,,,,
1,57,0,1,25000,,,,,,,,,
1,71,0,0,0,,,,,,,,,
0,47,0,0,120000,,,,,,,,,
1,45,0,0,40000,,,,,,,,,
1,50,0,1,0,,,,,,,,,
0,39,0,1,97414,,,,,,,,,
1,38,0,1,54829,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
1,66,0,1,0,,,,,,,,,
0,68,0,1,100000,,,,,,,,,
1,21,0,1,0,,,,,,,,,
0,35,0,1,70000,,,,,,,,,
1,37,0,1,500,,,,,,,,,
0,5,0,1,0,,,,,,,,,
1,4,0,1,0,,,,,,,,,
0,2,0,1,0,,,,,,,,,
0,0,0,1,0,,,,,,,,,
1,63,0,1,1000,,,,,,,,,
0,63,0,1,90000,,,,,,,,,
1,46,0,1,25000,,,,,,,,,
0,48,0,1,72000,,,,,,,,,
0,19,0,1,0,,,,,,,,,
0,19,0,1,0,,,,,,,,,
1,38,2,1,28000,,,,,,,,,
0,30,2,1,32000,,,,,,,,,
0,56,2,1,0,,,,,,,,,
1,51,2,1,0,,,,,,,,,
1,6,2,1,0,,,,,,,,,
0,4,2,1,0,,,,,,,,,
1,57,0,1,0,,,,,,,,,
0,80,0,0,0,,,,,,,,,
1,85,0,0,0,,,,,,,,,
0,51,5,1,50000,,,,,,,,,
1,47,0,1,55000,,,,,,,,,
0,17,5,1,0,,,,,,,,,
1,68,3,1,0,,,,,,,,,
1,53,0,1,26500,,,,,,,,,
0,48,0,1,54000,,,,,,,,,
1,20,0,1,0,,,,,,,,,
0,18,0,1,0,,,,,,,,,
1,71,0,1,900,,,,,,,,,
0,29,0,1,56928,,,,,,,,,
0,48,3,1,27000,,,,,,,,,
1,46,3,1,25000,,,,,,,,,
1,3,3,1,0,,,,,,,,,
1,62,3,1,20000,,,,,,,,,
0,47,0,1,250000,,,,,,,,,
1,46,0,1,0,,,,,,,,,
0,13,0,1,0,,,,,,,,,
0,11,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
0,73,0,1,0,,,,,,,,,
0,60,0,0,0,,,,,,,,,
1,59,0,0,0,,,,,,,,,
1,46,0,1,78000,,,,,,,,,
0,46,0,1,115000,,,,,,,,,
0,23,0,1,3287,,,,,,,,,
1,43,0,1,0,,,,,,,,,
0,52,0,1,120000,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
0,33,3,0,37000,,,,,,,,,
1,29,0,0,0,,,,,,,,,
1,1,3,0,0,,,,,,,,,
0,75,0,0,0,,,,,,,,,
0,32,0,1,68362,,,,,,,,,
1,30,0,1,48606,,,,,,,,,
1,36,1,1,0,,,,,,,,,
0,32,1,1,43000,,,,,,,,,
0,4,1,1,0,,,,,,,,,
1,3,1,1,0,,,,,,,,,
0,1,1,1,0,,,,,,,,,
0,33,1,1,65000,,,,,,,,,
1,34,1,1,12040,,,,,,,,,
0,0,1,1,0,,,,,,,,,
0,55,0,1,6000,,,,,,,,,
1,70,0,1,0,,,,,,,,,
1,77,1,1,0,,,,,,,,,
0,80,1,1,0,,,,,,,,,
1,37,1,1,400,,,,,,,,,
0,16,1,1,0,,,,,,,,,
1,15,1,1,0,,,,,,,,,
0,13,1,1,0,,,,,,,,,
1,10,1,1,0,,,,,,,,,
1,6,1,1,0,,,,,,,,,
0,42,0,1,67000,,,,,,,,,
0,11,0,1,0,,,,,,,,,
0,49,0,1,20000,,,,,,,,,
0,37,1,1,2500,,,,,,,,,
1,37,0,1,0,,,,,,,,,
1,5,1,1,0,,,,,,,,,
0,2,1,1,0,,,,,,,,,
1,1,1,1,0,,,,,,,,,
1,0,1,1,0,,,,,,,,,
0,69,0,1,0,,,,,,,,,
1,65,0,1,0,,,,,,,,,
1,24,0,1,34000,,,,,,,,,
0,67,0,0,8500,,,,,,,,,
1,47,0,0,80000,,,,,,,,,
0,66,0,0,42000,,,,,,,,,
1,62,0,0,37500,,,,,,,,,
0,50,0,1,76000,,,,,,,,,
1,50,0,1,60000,,,,,,,,,
0,18,0,1,10000,,,,,,,,,
1,16,0,1,6800,,,,,,,,,
1,12,0,1,0,,,,,,,,,
1,36,0,1,11397,,,,,,,,,
0,38,0,1,118000,,,,,,,,,
0,7,0,1,0,,,,,,,,,
0,2,0,1,0,,,,,,,,,
1,74,0,1,0,,,,,,,,,
1,56,0,0,0,,,,,,,,,
0,60,0,0,0,,,,,,,,,
0,31,0,1,43000,,,,,,,,,
1,29,0,1,42000,,,,,,,,,
0,57,0,1,30000,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,85,0,1,0,,,,,,,,,
1,78,0,1,0,,,,,,,,,
0,53,0,1,60000,,,,,,,,,
0,14,0,1,0,,,,,,,,,
1,39,1,1,132000,,,,,,,,,
0,8,1,1,0,,,,,,,,,
1,21,1,1,13000,,,,,,,,,
1,68,0,0,51000,,,,,,,,,
1,64,0,0,0,,,,,,,,,
1,18,0,0,6656,,,,,,,,,
1,47,0,0,0,,,,,,,,,
0,26,0,0,16000,,,,,,,,,
1,28,0,0,11000,,,,,,,,,
0,30,3,0,38000,,,,,,,,,
1,59,3,0,0,,,,,,,,,
0,56,3,0,0,,,,,,,,,
1,16,3,0,0,,,,,,,,,
0,7,3,0,0,,,,,,,,,
0,4,3,0,0,,,,,,,,,
1,54,1,1,46000,,,,,,,,,
1,16,1,1,0,,,,,,,,,
0,44,0,1,80,,,,,,,,,
1,43,0,1,38000,,,,,,,,,
0,10,0,1,0,,,,,,,,,
0,4,0,1,0,,,,,,,,,
0,44,0,1,70000,,,,,,,,,
1,46,3,1,40000,,,,,,,,,
1,10,3,1,0,,,,,,,,,
0,7,3,1,0,,,,,,,,,
1,25,2,1,4500,,,,,,,,,
0,28,2,1,39000,,,,,,,,,
0,1,2,1,0,,,,,,,,,
0,26,2,1,9000,,,,,,,,,
0,24,2,1,0,,,,,,,,,
1,27,0,1,90000,,,,,,,,,
0,29,0,1,13000,,,,,,,,,
0,49,0,1,154000,,,,,,,,,
1,48,3,1,44000,,,,,,,,,
1,21,3,1,0,,,,,,,,,
0,37,0,0,40000,,,,,,,,,
1,39,2,0,11000,,,,,,,,,
1,1,5,0,0,,,,,,,,,
1,23,1,1,35608,,,,,,,,,
0,3,1,1,0,,,,,,,,,
0,52,0,1,28000,,,,,,,,,
0,58,0,0,90000,,,,,,,,,
1,62,0,0,25000,,,,,,,,,
0,63,2,0,0,,,,,,,,,
0,35,0,1,62000,,,,,,,,,
1,34,0,1,20000,,,,,,,,,
0,14,0,1,0,,,,,,,,,
0,2,0,1,0,,,,,,,,,
0,52,0,1,80000,,,,,,,,,
1,49,0,1,130000,,,,,,,,,
0,21,0,1,11000,,,,,,,,,
1,18,0,1,700,,,,,,,,,
0,14,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
0,27,0,1,80000,,,,,,,,,
1,51,0,1,10000,,,,,,,,,
0,51,0,1,57000,,,,,,,,,
0,28,0,1,65002,,,,,,,,,
0,31,0,1,90000,,,,,,,,,
1,35,0,1,74000,,,,,,,,,
0,38,0,1,72000,,,,,,,,,
1,2,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
0,42,0,1,59000,,,,,,,,,
1,43,0,1,3500,,,,,,,,,
0,8,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,54,1,1,42928,,,,,,,,,
1,72,1,1,0,,,,,,,,,
0,28,1,1,20002,,,,,,,,,
1,85,0,1,0,,,,,,,,,
1,71,0,1,0,,,,,,,,,
1,34,0,0,64000,,,,,,,,,
0,35,0,0,100000,,,,,,,,,
0,2,0,0,0,,,,,,,,,
1,0,0,0,0,,,,,,,,,
1,46,0,1,75000,,,,,,,,,
0,45,0,1,19100,,,,,,,,,
0,9,0,1,0,,,,,,,,,
0,14,0,1,0,,,,,,,,,
1,27,1,1,24000,,,,,,,,,
0,41,0,1,90000,,,,,,,,,
1,37,0,1,30000,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,44,0,0,78000,,,,,,,,,
0,44,0,0,40000,,,,,,,,,
1,18,0,0,0,,,,,,,,,
0,16,0,0,0,,,,,,,,,
1,14,0,0,0,,,,,,,,,
1,11,0,0,0,,,,,,,,,
0,67,0,0,50000,,,,,,,,,
1,64,0,0,0,,,,,,,,,
0,55,0,1,53000,,,,,,,,,
1,63,0,0,0,,,,,,,,,
1,49,0,1,79000,,,,,,,,,
0,50,0,1,87140,,,,,,,,,
1,20,0,1,7502,,,,,,,,,
1,17,0,1,2500,,,,,,,,,
0,15,0,1,3500,,,,,,,,,
1,30,0,1,124000,,,,,,,,,
0,30,0,1,100000,,,,,,,,,
1,47,0,1,15000,,,,,,,,,
0,53,0,1,40000,,,,,,,,,
1,20,1,1,1000,,,,,,,,,
1,33,1,1,15000,,,,,,,,,
1,8,1,1,0,,,,,,,,,
1,2,1,1,0,,,,,,,,,
0,5,1,1,0,,,,,,,,,
0,76,0,1,84000,,,,,,,,,
1,45,0,1,50000,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,46,0,1,124000,,,,,,,,,
0,53,2,1,70000,,,,,,,,,
1,25,0,0,3500,,,,,,,,,
1,3,3,0,0,,,,,,,,,
1,0,0,0,0,,,,,,,,,
0,0,0,0,0,,,,,,,,,
1,20,3,1,25000,,,,,,,,,
1,33,0,1,85000,,,,,,,,,
0,45,0,1,48000,,,,,,,,,
1,47,0,1,72000,,,,,,,,,
0,14,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,42,0,1,38000,,,,,,,,,
0,32,0,1,16750,,,,,,,,,
1,29,1,1,14600,,,,,,,,,
0,34,1,1,40000,,,,,,,,,
1,13,1,1,0,,,,,,,,,
0,12,1,1,0,,,,,,,,,
0,7,1,1,0,,,,,,,,,
0,4,1,1,0,,,,,,,,,
0,3,1,1,0,,,,,,,,,
1,1,1,1,0,,,,,,,,,
0,53,0,1,70000,,,,,,,,,
0,21,1,0,9000,,,,,,,,,
0,25,0,0,32400,,,,,,,,,
0,28,0,0,30000,,,,,,,,,
1,56,0,1,80000,,,,,,,,,
1,25,0,1,76000,,,,,,,,,
1,38,0,1,73000,,,,,,,,,
1,45,2,1,15000,,,,,,,,,
1,52,0,1,36000,,,,,,,,,
0,16,5,1,2000,,,,,,,,,
1,80,0,1,0,,,,,,,,,
1,48,0,1,0,,,,,,,,,
0,62,0,0,45858,,,,,,,,,
1,54,0,0,41000,,,,,,,,,
0,26,0,0,0,,,,,,,,,
0,19,0,1,50002,,,,,,,,,
0,19,0,1,15000,,,,,,,,,
1,48,0,1,74000,,,,,,,,,
0,49,0,1,120000,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,20,5,1,20000,,,,,,,,,
1,2,5,1,0,,,,,,,,,
1,0,5,1,0,,,,,,,,,
0,56,0,1,61500,,,,,,,,,
1,49,0,1,70000,,,,,,,,,
0,16,0,1,300,,,,,,,,,
1,13,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,48,3,1,35000,,,,,,,,,
0,48,0,1,185000,,,,,,,,,
0,15,0,1,1000,,,,,,,,,
1,12,0,1,0,,,,,,,,,
0,63,0,1,153000,,,,,,,,,
1,65,0,1,0,,,,,,,,,
1,34,0,1,48000,,,,,,,,,
0,6,0,1,0,,,,,,,,,
1,72,0,0,10400,,,,,,,,,
0,18,0,0,13760,,,,,,,,,
1,42,0,0,0,,,,,,,,,
0,44,0,0,0,,,,,,,,,
1,18,0,0,720,,,,,,,,,
1,15,0,0,0,,,,,,,,,
0,53,0,1,192000,,,,,,,,,
1,53,0,1,65000,,,,,,,,,
0,68,0,1,81002,,,,,,,,,
1,68,0,1,0,,,,,,,,,
1,38,0,0,12000,,,,,,,,,
0,38,0,0,80000,,,,,,,,,
0,11,0,0,0,,,,,,,,,
0,6,0,0,0,,,,,,,,,
1,32,0,0,6000,,,,,,,,,
0,39,0,0,13000,,,,,,,,,
0,30,0,1,26000,,,,,,,,,
1,58,0,1,30000,,,,,,,,,
0,59,0,1,93000,,,,,,,,,
0,13,0,1,0,,,,,,,,,
0,48,0,0,55000,,,,,,,,,
1,40,0,0,26000,,,,,,,,,
0,14,0,0,0,,,,,,,,,
1,23,0,1,14000,,,,,,,,,
0,34,3,1,49000,,,,,,,,,
0,46,0,1,43000,,,,,,,,,
1,60,0,1,5000,,,,,,,,,
0,60,0,1,47000,,,,,,,,,
1,28,0,1,38000,,,,,,,,,
0,57,2,1,38000,,,,,,,,,
1,33,2,1,40000,,,,,,,,,
1,59,2,1,0,,,,,,,,,
1,31,2,1,23000,,,,,,,,,
0,28,2,1,35000,,,,,,,,,
1,34,2,1,28000,,,,,,,,,
1,56,0,1,225000,,,,,,,,,
0,57,0,1,90000,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
1,47,0,0,75000,,,,,,,,,
0,59,0,0,80000,,,,,,,,,
1,19,0,0,0,,,,,,,,,
1,52,0,1,60000,,,,,,,,,
0,40,0,1,43000,,,,,,,,,
1,35,0,1,18000,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,56,0,0,25000,,,,,,,,,
1,60,0,1,30000,,,,,,,,,
0,69,0,1,0,,,,,,,,,
1,53,0,1,75000,,,,,,,,,
0,19,0,1,22000,,,,,,,,,
1,31,0,0,15000,,,,,,,,,
0,32,0,0,30000,,,,,,,,,
0,3,0,0,0,,,,,,,,,
0,64,0,1,80000,,,,,,,,,
1,61,0,1,0,,,,,,,,,
0,48,0,1,370000,,,,,,,,,
1,57,0,1,0,,,,,,,,,
0,18,0,1,0,,,,,,,,,
0,16,0,1,500,,,,,,,,,
1,28,0,0,60000,,,,,,,,,
0,30,0,0,41800,,,,,,,,,
0,4,0,0,0,,,,,,,,,
0,1,0,0,0,,,,,,,,,
0,29,0,1,90500,,,,,,,,,
0,38,0,1,56000,,,,,,,,,
1,32,0,1,4500,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,7,3,1,0,,,,,,,,,
0,5,0,1,0,,,,,,,,,
1,4,0,1,0,,,,,,,,,
1,2,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
1,1,0,1,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
1,33,0,0,0,,,,,,,,,
0,33,0,0,30000,,,,,,,,,
1,8,0,0,0,,,,,,,,,
0,5,0,0,0,,,,,,,,,
0,39,2,1,0,,,,,,,,,
1,3,2,1,0,,,,,,,,,
0,2,2,1,0,,,,,,,,,
0,25,2,1,75000,,,,,,,,,
1,26,3,1,56000,,,,,,,,,
0,24,0,0,22000,,,,,,,,,
1,22,0,0,0,,,,,,,,,
1,4,0,0,0,,,,,,,,,
1,1,0,0,0,,,,,,,,,
0,62,0,1,6845,,,,,,,,,
1,59,0,1,17644,,,,,,,,,
1,21,0,1,16000,,,,,,,,,
0,56,0,1,300,,,,,,,,,
0,61,0,1,12000,,,,,,,,,
1,58,0,1,21000,,,,,,,,,
1,61,0,1,0,,,,,,,,,
1,85,5,1,0,,,,,,,,,
0,73,0,1,0,,,,,,,,,
0,33,0,1,75000,,,,,,,,,
1,67,0,1,0,,,,,,,,,
1,46,0,1,3070,,,,,,,,,
1,47,1,1,74000,,,,,,,,,
1,15,1,1,0,,,,,,,,,
1,44,0,0,115000,,,,,,,,,
0,46,0,0,25000,,,,,,,,,
0,15,0,0,0,,,,,,,,,
0,15,0,0,0,,,,,,,,,
0,47,0,0,65000,,,,,,,,,
1,44,0,0,6800,,,,,,,,,
0,56,0,1,66000,,,,,,,,,
1,59,0,1,48000,,,,,,,,,
1,63,0,0,12008,,,,,,,,,
0,34,0,0,52000,,,,,,,,,
1,33,0,0,28444,,,,,,,,,
1,11,0,0,0,,,,,,,,,
1,7,0,0,0,,,,,,,,,
1,54,0,1,78000,,,,,,,,,
1,46,0,0,75000,,,,,,,,,
0,52,0,0,77000,,,,,,,,,
0,14,0,0,0,,,,,,,,,
1,18,0,0,4000,,,,,,,,,
1,63,0,1,0,,,,,,,,,
0,70,0,1,50000,,,,,,,,,
1,28,0,1,15400,,,,,,,,,
0,29,0,1,55000,,,,,,,,,
0,4,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
0,38,1,1,98000,,,,,,,,,
0,25,0,1,18000,,,,,,,,,
0,27,0,1,31200,,,,,,,,,
0,54,0,1,43056,,,,,,,,,
1,27,0,1,57000,,,,,,,,,
0,34,0,1,260000,,,,,,,,,
1,2,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
0,27,2,1,25000,,,,,,,,,
0,25,2,1,60000,,,,,,,,,
1,67,0,1,27907,,,,,,,,,
0,79,0,1,0,,,,,,,,,
1,65,0,1,0,,,,,,,,,
0,69,0,1,45,,,,,,,,,
1,39,0,1,205000,,,,,,,,,
0,38,0,1,300000,,,,,,,,,
1,4,0,1,0,,,,,,,,,
0,0,0,1,0,,,,,,,,,
0,85,0,1,0,,,,,,,,,
1,47,0,0,29000,,,,,,,,,
1,8,0,0,0,,,,,,,,,
1,58,0,1,49500,,,,,,,,,
0,59,0,1,51750,,,,,,,,,
0,70,0,1,45000,,,,,,,,,
1,53,0,1,29956,,,,,,,,,
0,47,0,1,99155,,,,,,,,,
0,77,0,1,3000,,,,,,,,,
1,38,0,1,53000,,,,,,,,,
0,42,0,1,235000,,,,,,,,,
0,8,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
0,5,3,1,0,,,,,,,,,
0,74,0,0,0,,,,,,,,,
1,73,0,0,0,,,,,,,,,
0,75,0,0,0,,,,,,,,,
1,73,0,0,16000,,,,,,,,,
1,68,4,0,0,,,,,,,,,
0,60,2,1,50000,,,,,,,,,
1,56,2,1,13720,,,,,,,,,
1,17,2,1,0,,,,,,,,,
1,34,0,1,90000,,,,,,,,,
0,37,0,1,40000,,,,,,,,,
0,4,0,1,0,,,,,,,,,
1,2,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
1,67,0,1,0,,,,,,,,,
0,28,0,1,76000,,,,,,,,,
1,29,0,1,83000,,,,,,,,,
0,0,0,1,0,,,,,,,,,
1,59,0,1,30000,,,,,,,,,
1,23,0,1,16500,,,,,,,,,
0,29,0,1,65000,,,,,,,,,
0,28,2,1,47000,,,,,,,,,
1,22,2,1,0,,,,,,,,,
1,18,2,1,0,,,,,,,,,
1,56,2,1,0,,,,,,,,,
1,33,0,1,25700,,,,,,,,,
0,35,0,1,48500,,,,,,,,,
0,13,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,38,0,1,50000,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,61,0,1,75000,,,,,,,,,
1,60,0,1,20000,,,,,,,,,
1,33,0,1,80000,,,,,,,,,
0,34,0,1,70000,,,,,,,,,
1,4,0,1,0,,,,,,,,,
1,1,0,1,0,,,,,,,,,
0,39,0,0,80000,,,,,,,,,
1,38,0,0,0,,,,,,,,,
1,20,0,0,28000,,,,,,,,,
1,62,0,0,17000,,,,,,,,,
0,46,0,1,35000,,,,,,,,,
1,70,0,1,0,,,,,,,,,
0,37,0,1,185000,,,,,,,,,
1,37,0,1,55000,,,,,,,,,
1,5,0,1,0,,,,,,,,,
0,3,0,1,0,,,,,,,,,
1,29,0,1,3000,,,,,,,,,
0,34,0,1,60000,,,,,,,,,
1,4,0,1,0,,,,,,,,,
0,3,0,1,0,,,,,,,,,
1,27,1,1,30100,,,,,,,,,
0,0,1,1,0,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,74,0,1,0,,,,,,,,,
0,26,0,1,3000,,,,,,,,,
0,60,0,1,64000,,,,,,,,,
1,56,0,1,40000,,,,,,,,,
0,28,0,1,33000,,,,,,,,,
0,19,0,1,20000,,,,,,,,,
0,23,2,1,2000,,,,,,,,,
0,56,2,1,0,,,,,,,,,
1,50,2,1,2400,,,,,,,,,
1,29,2,1,55000,,,,,,,,,
1,0,2,1,0,,,,,,,,,
0,27,2,1,0,,,,,,,,,
0,53,0,1,225000,,,,,,,,,
1,49,0,1,40000,,,,,,,,,
0,16,0,1,0,,,,,,,,,
0,67,0,1,0,,,,,,,,,
1,64,0,1,0,,,,,,,,,
1,48,0,1,15000,,,,,,,,,
0,51,0,1,80000,,,,,,,,,
1,11,0,1,0,,,,,,,,,
0,11,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,72,0,1,0,,,,,,,,,
1,70,0,1,0,,,,,,,,,
0,40,0,1,105000,,,,,,,,,
1,36,0,1,65000,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
1,26,1,1,31000,,,,,,,,,
0,6,1,1,0,,,,,,,,,
1,2,1,1,0,,,,,,,,,
0,36,0,1,38000,,,,,,,,,
1,33,0,1,33000,,,,,,,,,
1,13,5,1,0,,,,,,,,,
0,32,2,1,106000,,,,,,,,,
1,28,2,1,0,,,,,,,,,
1,3,2,1,0,,,,,,,,,
0,44,0,1,150000,,,,,,,,,
1,38,0,1,0,,,,,,,,,
0,9,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,2,0,1,0,,,,,,,,,
0,51,0,1,232000,,,,,,,,,
1,49,0,1,0,,,,,,,,,
1,14,0,1,0,,,,,,,,,
0,12,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
0,69,0,1,24000,,,,,,,,,
1,58,0,1,44000,,,,,,,,,
0,74,0,1,0,,,,,,,,,
1,74,0,1,3300,,,,,,,,,
1,41,0,1,89000,,,,,,,,,
0,42,0,1,75000,,,,,,,,,
1,13,0,1,0,,,,,,,,,
0,8,0,1,0,,,,,,,,,
1,36,0,1,41000,,,,,,,,,
1,30,1,1,43000,,,,,,,,,
1,26,0,1,52000,,,,,,,,,
0,77,0,1,0,,,,,,,,,
0,85,0,0,0,,,,,,,,,
0,85,0,0,0,,,,,,,,,
0,57,3,1,85000,,,,,,,,,
1,55,0,1,0,,,,,,,,,
1,22,0,1,8002,,,,,,,,,
1,22,1,1,23000,,,,,,,,,
1,4,1,1,0,,,,,,,,,
1,2,1,1,0,,,,,,,,,
0,6,1,1,0,,,,,,,,,
0,25,0,1,55000,,,,,,,,,
0,71,0,1,0,,,,,,,,,
1,48,0,0,38000,,,,,,,,,
0,14,0,0,0,,,,,,,,,
1,57,0,1,18000,,,,,,,,,
0,58,0,1,98000,,,,,,,,,
1,32,0,1,16000,,,,,,,,,
0,34,0,1,32000,,,,,,,,,
1,8,0,1,0,,,,,,,,,
0,6,0,1,0,,,,,,,,,
1,40,0,0,27777,,,,,,,,,
1,15,0,0,2000,,,,,,,,,
0,13,0,0,0,,,,,,,,,
0,26,4,0,65000,,,,,,,,,
1,19,0,0,8000,,,,,,,,,
1,65,0,1,65000,,,,,,,,,
0,69,0,1,70000,,,,,,,,,
1,38,0,1,10000,,,,,,,,,
1,66,0,1,0,,,,,,,,,
0,68,0,1,0,,,,,,,,,
1,53,0,0,0,,,,,,,,,
0,74,0,0,0,,,,,,,,,
0,74,0,1,0,,,,,,,,,
0,51,0,1,0,,,,,,,,,
1,48,0,1,96000,,,,,,,,,
0,17,0,1,0,,,,,,,,,
0,21,0,1,0,,,,,,,,,
0,73,0,1,0,,,,,,,,,
1,38,3,1,36000,,,,,,,,,
0,48,3,1,45000,,,,,,,,,
0,20,3,1,14000,,,,,,,,,
0,18,3,1,0,,,,,,,,,
1,13,3,1,0,,,,,,,,,
0,7,3,1,0,,,,,,,,,
0,37,0,0,89002,,,,,,,,,
1,30,0,0,0,,,,,,,,,
0,7,0,0,0,,,,,,,,,
1,5,0,0,0,,,,,,,,,
0,0,0,0,0,,,,,,,,,
0,52,0,1,80000,,,,,,,,,
1,48,0,1,100000,,,,,,,,,
0,24,0,1,19000,,,,,,,,,
0,20,0,1,16000,,,,,,,,,
1,18,0,1,19500,,,,,,,,,
1,18,0,1,16798,,,,,,,,,
1,51,0,0,27000,,,,,,,,,
0,54,0,0,44000,,,,,,,,,
0,17,0,0,0,,,,,,,,,
1,47,4,0,52000,,,,,,,,,
0,11,4,0,0,,,,,,,,,
0,48,0,1,48000,,,,,,,,,
1,46,0,1,40000,,,,,,,,,
0,74,0,1,0,,,,,,,,,
1,72,0,1,0,,,,,,,,,
1,45,0,1,0,,,,,,,,,
0,49,0,1,70000,,,,,,,,,
0,7,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
1,62,3,1,0,,,,,,,,,
0,66,0,1,0,,,,,,,,,
0,64,0,0,0,,,,,,,,,
